click_time,ip,app,channel,device,os,fraud
43046.07,150099,15,140,1,19,TRUE
43046.07,205067,18,107,1,14,TRUE
43046.07,22666,11,481,1,19,TRUE
43046.07,15026,12,145,1,18,TRUE
43046.07,119593,3,280,1,19,TRUE
43046.07,125409,14,208,1,15,TRUE
43046.07,37180,14,463,1,19,TRUE
43046.07,107353,3,489,1,22,TRUE
43046.07,56895,14,480,1,19,TRUE
43046.07,5314,1,178,1,19,TRUE
43046.07,85963,18,107,1,19,TRUE
43046.07,190216,14,208,1,17,TRUE
43046.07,184413,12,277,1,19,TRUE
43046.07,103065,15,140,1,19,TRUE
43046.07,84564,12,277,1,19,TRUE
43046.07,168658,15,245,1,10,TRUE
43046.07,26162,64,459,1,22,TRUE
43046.07,75146,12,124,1,19,TRUE
43046.07,204822,3,280,1,13,TRUE
43046.07,101818,23,153,1,13,TRUE
43046.07,18281,12,205,1,32,TRUE
43046.07,23270,18,107,1,17,TRUE
43046.07,175564,3,409,1,8,TRUE
43046.07,45781,12,277,1,18,TRUE
43046.07,48214,18,107,1,3,TRUE
43046.07,34779,12,497,1,20,TRUE
43046.07,16649,2,122,1,14,TRUE
43046.07,84091,3,280,1,40,TRUE
43046.07,119633,8,145,1,13,TRUE
43046.07,47289,18,121,1,46,TRUE
43046.07,88720,3,371,1,16,TRUE
43046.07,171402,3,424,1,19,TRUE
43046.07,177144,3,371,1,19,TRUE
43046.07,67535,12,245,1,13,TRUE
43046.07,27646,15,386,1,20,TRUE
43046.07,103065,8,145,1,19,TRUE
43046.07,100485,10,317,1,19,TRUE
43046.07,28123,14,439,1,19,TRUE
43046.07,152221,23,153,1,22,TRUE
43046.07,103536,15,386,1,17,TRUE
43046.07,71448,2,469,1,18,TRUE
43046.07,89210,3,115,1,19,TRUE
43046.07,186728,3,280,1,6,TRUE
43046.07,101511,12,259,1,13,TRUE
43046.07,76811,23,153,1,19,TRUE
43046.07,80140,29,343,1,22,TRUE
43046.07,6178,9,215,1,22,TRUE
43046.07,36213,9,244,1,31,TRUE
43046.07,23948,14,208,1,10,TRUE
43046.07,149597,8,259,2,36,TRUE
43046.07,76883,12,178,1,13,TRUE
43046.07,23270,2,219,1,18,TRUE
43046.07,90922,13,477,1,13,TRUE
43046.07,166786,8,145,1,37,TRUE
43046.07,150099,8,145,1,19,TRUE
43046.07,118728,18,107,1,19,TRUE
43046.07,26916,12,178,1,13,TRUE
43046.07,11202,6,459,1,3,TRUE
43046.07,9227,17,280,1,22,TRUE
43046.07,175837,15,430,1,13,TRUE
43046.07,39517,9,232,1,14,TRUE
43046.07,8071,2,435,1,25,TRUE
43046.07,35905,3,466,1,13,TRUE
43046.07,99744,2,236,1,19,TRUE
43046.07,93887,25,259,1,10,TRUE
43046.07,45800,3,280,1,13,TRUE
43046.07,114276,12,145,2,13,TRUE
43046.07,105162,12,265,1,17,TRUE
43046.07,7793,18,107,3032,607,TRUE
43046.07,4287,3,280,1,13,TRUE
43046.07,119593,12,178,1,19,TRUE
43046.07,48142,18,107,1,13,TRUE
43046.07,166786,8,145,1,37,TRUE
43046.07,197791,12,178,1,35,TRUE
43046.07,176758,1,125,1,19,TRUE
43046.07,93887,25,259,1,10,TRUE
43046.07,69358,18,107,1,32,TRUE
43046.07,16261,15,140,1,19,TRUE
43046.07,144685,20,259,1,19,TRUE
43046.07,84564,14,208,1,19,TRUE
43046.07,166786,15,140,1,37,TRUE
43046.07,188252,12,245,1,13,TRUE
43046.07,2732,2,219,1,53,TRUE
43046.07,111025,2,435,1,18,TRUE
43046.07,63051,9,442,1,19,TRUE
43046.07,133471,3,280,1,19,TRUE
43046.07,97773,2,236,1,10,TRUE
43046.07,182643,15,245,1,18,TRUE
43046.07,199458,3,280,1,10,TRUE
43046.07,200217,2,469,1,13,TRUE
43046.07,176758,24,178,1,19,TRUE
43046.07,176758,9,442,1,19,TRUE
43046.07,176758,20,259,1,19,TRUE
43046.07,200489,23,153,1,41,TRUE
43046.07,127193,3,173,1,17,TRUE
43046.07,182841,12,145,1,8,TRUE
43046.07,91165,18,107,1,43,TRUE
43046.07,67396,3,424,1,13,TRUE
43046.07,130974,20,259,1,17,TRUE
43046.07,14448,3,135,1,16,TRUE
43046.07,166352,12,265,1,47,TRUE
43046.07,128802,20,259,1,19,TRUE
43046.07,144685,9,442,1,19,TRUE
43046.07,145934,15,140,1,25,TRUE
43046.07,35520,15,265,1,13,TRUE
43046.07,103411,21,128,1,11,TRUE
43046.07,144685,24,178,1,19,TRUE
43046.07,202655,2,477,1,12,TRUE
43046.07,14448,3,417,1,16,TRUE
43046.07,113543,2,435,1,13,TRUE
43046.07,13170,3,280,1,47,TRUE
43046.07,89210,2,258,1,19,TRUE
43046.07,89210,3,417,1,19,TRUE
43046.07,132837,18,439,1,3,TRUE
43046.07,15631,64,459,1,13,TRUE
43046.07,45929,14,439,1,19,TRUE
43046.07,115265,12,205,1,15,TRUE
43046.07,55684,2,122,1,19,TRUE
43046.07,84972,9,215,1,6,TRUE
43046.07,8911,3,137,1,17,TRUE
43046.07,119222,6,459,1,19,TRUE
43046.07,123945,15,245,1,22,TRUE
43046.07,67535,15,245,1,13,TRUE
43046.07,28273,2,435,1,18,TRUE
43046.07,24008,3,137,1,20,TRUE
43046.07,187339,3,280,1,19,TRUE
43046.07,28405,3,205,1,6,TRUE
43046.07,137770,14,123,1,19,TRUE
43046.07,26705,3,480,1,1,TRUE
43046.07,115585,14,463,1,9,TRUE
43046.07,203127,3,280,1,13,TRUE
43046.07,50416,14,463,1,13,TRUE
43046.07,44410,18,121,1,40,TRUE
43046.07,180554,18,107,1,15,TRUE
43046.07,163207,12,178,1,13,TRUE
43046.07,81356,8,145,1,13,TRUE
43046.07,86977,18,107,3032,607,TRUE
43046.07,77048,2,205,2,2,TRUE
43046.07,114904,2,205,1,19,TRUE
43046.07,160342,15,430,1,11,TRUE
43046.07,92274,9,244,1,13,TRUE
43046.07,121267,3,115,1,19,TRUE
43046.07,53204,18,107,1,23,TRUE
43046.07,32051,3,280,1,10,TRUE
43046.07,83925,2,377,1,19,TRUE
43046.07,5314,26,262,1,13,TRUE
43046.07,27371,2,237,1,13,TRUE
43046.07,119585,12,259,1,19,TRUE
43046.07,70271,12,328,1,31,TRUE
43046.07,73516,26,121,1,22,TRUE
43046.07,119990,26,121,1,19,TRUE
43046.07,93698,12,328,1,19,TRUE
43046.07,89430,8,145,1,18,TRUE
43046.07,201130,15,130,1,19,TRUE
43046.07,158896,3,280,1,13,TRUE
43046.07,98363,9,445,1,6,TRUE
43046.07,14448,9,442,1,16,TRUE
43046.07,54854,12,259,1,3,TRUE
43046.07,12213,2,237,1,13,TRUE
43046.07,81788,9,244,1,8,TRUE
43046.07,75200,14,480,1,25,TRUE
43046.07,69777,3,280,1,19,TRUE
43046.07,32788,3,280,1,13,TRUE
43046.07,96333,9,215,1,3,TRUE
43046.07,2272,15,379,1,10,TRUE
43046.07,151465,12,178,1,19,TRUE
43046.07,190881,3,442,1,8,TRUE
43046.07,14004,2,435,1,13,TRUE
43046.07,81356,1,134,1,13,TRUE
43046.07,45925,3,280,1,13,TRUE
43046.07,77763,64,459,1,18,TRUE
43046.07,85650,3,424,1,13,TRUE
43046.07,72321,2,469,1,17,TRUE
43046.07,92769,9,334,1,8,TRUE
43046.07,59058,13,477,1,13,TRUE
43046.07,15631,12,265,1,13,TRUE
43046.07,114490,2,205,1,13,TRUE
43046.07,170821,3,280,1,13,TRUE
43046.07,132827,15,315,1,22,TRUE
43046.07,112333,12,259,1,13,TRUE
43046.07,27760,1,124,1,20,TRUE
43046.07,212619,3,371,1,41,TRUE
43046.07,89210,3,135,1,19,TRUE
43046.07,123028,19,347,0,24,TRUE
43046.07,157289,3,371,1,25,TRUE
43046.07,42398,3,371,1,18,TRUE
43046.07,144685,12,145,1,19,TRUE
43046.07,102194,15,245,1,28,TRUE
43046.07,142341,18,107,3032,607,TRUE
43046.07,58775,2,122,1,16,TRUE
43046.07,61584,11,219,1,22,TRUE
43046.07,45781,14,208,1,18,TRUE
43046.07,149309,12,328,1,13,TRUE
43046.07,191236,14,442,1,18,TRUE
43046.07,62006,3,280,1,13,TRUE
43046.07,26285,3,280,1,17,TRUE
43046.07,111025,12,140,2,27,TRUE
43046.07,168658,3,452,1,10,TRUE
43046.07,197214,3,371,1,49,TRUE
43046.07,175155,12,205,1,17,TRUE
43046.07,203156,19,213,0,24,FALSE
43046.07,183510,18,439,1,9,TRUE
43046.07,155509,3,409,1,20,TRUE
43046.07,76883,3,280,1,13,TRUE
43046.07,42197,9,134,1,22,TRUE
43046.07,12182,2,122,1,19,TRUE
43046.07,72397,18,107,1,13,TRUE
43046.07,104764,9,334,1,8,TRUE
43046.07,112765,18,107,3032,607,TRUE
43046.07,14341,11,319,1,13,TRUE
43046.07,90668,18,439,1,18,TRUE
43046.07,65792,15,111,1,19,TRUE
43046.07,18419,3,280,1,13,TRUE
43046.07,90511,14,349,1,22,TRUE
43046.07,6783,2,219,1,13,TRUE
43046.07,9781,3,280,1,13,TRUE
43046.07,128917,12,178,1,13,TRUE
43046.07,42197,8,145,1,22,TRUE
43046.07,10068,2,469,1,19,TRUE
43046.07,5314,27,122,1,9,TRUE
43046.07,147164,15,3,1,19,TRUE
43046.07,90155,3,280,1,17,TRUE
43046.07,197812,12,265,1,13,TRUE
43046.07,202163,3,280,1,10,TRUE
43046.07,8180,2,205,1,13,TRUE
43046.07,53607,14,349,1,13,TRUE
43046.07,29031,15,412,1,53,TRUE
43046.07,89669,2,364,1,22,TRUE
43046.07,108621,3,442,1,13,TRUE
43046.07,130974,24,178,1,17,TRUE
43046.07,42197,15,140,1,22,TRUE
43046.07,68568,3,480,1,13,TRUE
43046.07,171023,23,153,1,19,TRUE
43046.07,30336,9,234,1,13,TRUE
43046.07,81846,3,280,1,20,TRUE
43046.07,7395,1,134,1,18,TRUE
43046.07,103176,3,280,1,6,TRUE
43046.07,58775,15,480,1,16,TRUE
43046.07,178914,3,442,1,22,TRUE
43046.07,81356,9,134,1,13,TRUE
43046.07,139886,8,145,1,10,TRUE
43046.07,27597,12,205,1,13,TRUE
43046.07,66013,1,135,1,13,TRUE
43046.07,57803,3,280,1,13,TRUE
43046.07,130974,9,442,1,17,TRUE
43046.07,29717,3,280,1,13,TRUE
43046.07,26705,15,480,1,1,TRUE
43046.07,147113,12,178,2,19,TRUE
43046.07,165053,9,442,1,19,TRUE
43046.07,20133,1,135,1,20,TRUE
43046.07,119289,12,277,1,19,TRUE
43046.07,5448,12,497,1,19,TRUE
43046.07,45287,13,477,1,32,TRUE
43046.07,100275,9,258,1,13,TRUE
43046.07,100275,12,140,1,13,TRUE
43046.07,123945,12,245,1,22,TRUE
43046.07,171047,15,245,1,13,TRUE
43046.07,1560,14,134,1,41,TRUE
43046.07,204174,12,259,1,13,TRUE
43046.07,50059,24,178,2,9,TRUE
43046.07,166181,14,208,2,30,TRUE
43046.07,206910,3,280,1,19,TRUE
43046.07,212425,3,424,1,17,TRUE
43046.07,52656,14,208,1,19,TRUE
43046.07,80705,3,280,1,13,TRUE
43046.07,43876,14,442,1,26,TRUE
43046.07,70683,18,107,1,13,TRUE
43046.07,27807,14,371,1,14,TRUE
43046.07,91260,12,124,1,13,TRUE
43046.07,204174,9,234,1,13,TRUE
43046.07,164671,12,265,1,19,TRUE
43046.07,112668,23,153,1,13,TRUE
43046.07,161138,3,280,1,19,TRUE
43046.07,112314,3,280,1,13,TRUE
43046.07,81613,14,480,1,19,TRUE
43046.07,14320,15,386,2,23,TRUE
43046.07,7198,14,371,1,19,TRUE
43046.07,56004,64,459,1,17,TRUE
43046.07,128400,2,435,1,22,TRUE
43046.07,79220,3,137,1,19,TRUE
43046.07,200172,15,245,1,25,TRUE
43046.07,126687,3,280,1,12,TRUE
43046.07,55978,14,208,1,19,TRUE
43046.07,93021,3,280,1,13,TRUE
43046.07,86767,18,107,1,19,TRUE
43046.07,34801,12,424,1,8,TRUE
43046.07,107513,3,409,1,19,TRUE
43046.07,178955,3,280,1,19,TRUE
43046.07,38998,12,265,1,25,TRUE
43046.07,71448,14,134,1,37,TRUE
43046.07,58690,18,107,1,6,TRUE
43046.07,107981,14,489,1,13,TRUE
43046.07,42949,12,277,1,28,TRUE
43046.07,107569,3,280,1,22,TRUE
43046.07,18466,18,107,1,10,TRUE
43046.07,134823,8,145,1,18,TRUE
43046.07,91165,18,107,1,43,TRUE
43046.07,95779,9,215,1,13,TRUE
43046.07,119990,26,266,1,19,TRUE
43046.07,80438,21,128,1,19,TRUE
43046.07,57627,13,477,1,32,TRUE
43046.07,74442,8,140,1,18,TRUE
43046.07,97712,6,125,1,8,TRUE
43046.07,34537,18,107,3032,607,TRUE
43046.07,92366,3,489,1,37,TRUE
43046.07,137052,15,140,1,22,TRUE
43046.07,51043,12,178,1,19,TRUE
43046.07,107806,8,145,1,19,TRUE
43046.07,44454,14,379,1,20,TRUE
43046.07,4983,18,107,1,16,TRUE
43046.07,109851,2,435,1,15,TRUE
43046.07,22387,2,236,1,19,TRUE
43046.07,191752,9,334,1,19,TRUE
43046.07,85963,1,17,1,19,TRUE
43046.07,145192,18,107,1,13,TRUE
43046.07,40077,13,400,1,13,TRUE
43046.07,80949,2,477,1,13,TRUE
43046.07,20893,2,401,1,35,TRUE
43046.07,56019,12,265,1,13,TRUE
43046.07,161022,3,280,1,13,TRUE
43046.07,88465,24,178,2,42,TRUE
43046.07,43793,3,280,1,19,TRUE
43046.07,120311,21,128,1,13,TRUE
43046.07,196931,35,21,1,19,FALSE
43046.07,88465,9,442,2,42,TRUE
43046.07,31337,9,134,1,13,TRUE
43046.07,200172,3,452,1,25,TRUE
43046.07,108810,11,319,1,6,TRUE
43046.07,16278,9,442,1,13,TRUE
43046.07,191201,21,128,1,19,TRUE
43046.07,109361,2,237,1,17,TRUE
43046.07,76181,18,134,1,9,TRUE
43046.07,2962,3,280,1,22,TRUE
43046.07,34461,12,277,1,18,TRUE
43046.07,151043,64,459,1,43,TRUE
43046.07,184413,14,208,1,19,TRUE
43046.07,92766,13,477,1,19,TRUE
43046.07,175843,3,19,1,35,TRUE
43046.07,123883,14,379,1,14,TRUE
43046.07,8995,3,480,1,22,TRUE
43046.07,69713,18,439,1,41,TRUE
43046.07,18124,9,244,1,17,TRUE
43046.07,38755,12,265,1,6,TRUE
43046.07,24361,12,205,1,20,TRUE
43046.07,91821,12,178,1,23,TRUE
43046.07,41822,2,122,1,20,TRUE
43046.07,102194,12,245,1,28,TRUE
43046.07,98708,12,265,1,13,TRUE
43046.07,182643,12,245,1,18,TRUE
43046.07,57306,3,280,1,25,TRUE
43046.07,151574,15,315,1,25,TRUE
43046.07,123917,14,134,1,13,TRUE
43046.07,73487,12,277,1,19,TRUE
43046.07,17380,12,277,1,13,TRUE
43046.07,65720,2,236,1,25,TRUE
43046.07,100275,13,400,1,13,TRUE
43046.07,14477,18,107,1,19,TRUE
43046.07,42907,26,266,1,35,TRUE
43046.07,20482,18,107,1,46,TRUE
43046.07,31271,8,145,1,19,TRUE
43046.07,14849,14,379,1,18,TRUE
43046.07,90458,2,237,1,23,TRUE
43046.07,201155,3,280,1,19,TRUE
43046.07,99862,28,135,1,19,TRUE
43046.07,106437,6,125,1,37,TRUE
43046.07,85328,18,376,1,13,TRUE
43046.07,73315,2,237,1,17,TRUE
43046.07,198212,22,496,1,19,TRUE
43046.07,70609,18,134,1,35,TRUE
43046.07,130974,8,259,1,17,TRUE
43046.07,81423,12,245,1,16,TRUE
43046.07,42502,18,107,1,17,TRUE
43046.07,60522,3,205,1,18,TRUE
43046.07,184454,18,107,1,14,TRUE
43046.07,156996,23,153,1,17,TRUE
43046.07,76366,3,205,1,31,TRUE
43046.07,17376,14,208,1,13,TRUE
43046.07,163901,14,463,1,19,TRUE
43046.07,109217,18,107,3032,607,TRUE
43046.07,98762,23,153,1,16,TRUE
43046.07,104753,3,280,1,19,TRUE
43046.07,128917,12,178,1,13,TRUE
43046.07,166403,3,489,1,19,TRUE
43046.07,91821,3,280,1,23,TRUE
43046.07,37617,2,377,1,40,TRUE
43046.07,182155,13,477,1,19,TRUE
43046.07,175698,12,259,1,19,TRUE
43046.07,158959,23,153,1,13,TRUE
43046.07,125217,9,244,1,19,TRUE
43046.07,143602,3,409,1,13,TRUE
43046.07,180981,2,219,1,13,TRUE
43046.07,12148,14,401,1,66,TRUE
43046.07,49602,3,137,1,13,TRUE
43046.07,50512,9,215,2,13,TRUE
43046.07,147113,3,280,2,19,TRUE
43046.07,151574,6,459,2,13,TRUE
43046.07,5061,9,134,1,13,TRUE
43046.07,73516,14,208,1,19,TRUE
43046.07,147757,12,178,1,9,TRUE
43046.07,63120,18,107,1,36,TRUE
43046.07,196058,1,134,1,3,TRUE
43046.07,98556,26,266,1,8,TRUE
43046.07,198967,2,237,1,25,TRUE
43046.07,54722,2,205,1,14,TRUE
43046.07,16278,2,258,1,13,TRUE
43046.07,153264,3,173,1,22,TRUE
43046.07,199321,3,371,1,22,TRUE
43046.07,52148,18,107,1,13,TRUE
43046.07,159161,21,128,1,28,TRUE
43046.07,9734,23,153,1,13,TRUE
43046.07,53557,15,153,1,19,TRUE
43046.07,63051,25,259,1,19,TRUE
43046.07,19873,25,259,1,19,TRUE
43046.07,113844,15,140,1,13,TRUE
43046.07,37001,14,349,1,13,TRUE
43046.07,39238,64,459,1,19,TRUE
43046.07,110710,26,121,1,13,TRUE
43046.07,14230,29,213,1,13,TRUE
43046.07,64147,3,280,1,19,TRUE
43046.07,27086,1,153,1,18,TRUE
43046.07,43841,25,259,1,19,TRUE
43046.07,203534,9,334,1,13,TRUE
43046.07,43841,25,259,1,19,TRUE
43046.07,49887,12,277,1,22,TRUE
43046.07,35971,3,280,1,1,TRUE
43046.07,101386,14,208,1,22,TRUE
43046.07,48653,12,178,1,6,TRUE
43046.07,1524,64,459,1,23,TRUE
43046.07,119633,9,134,1,13,TRUE
43046.07,182964,3,280,1,14,TRUE
43046.07,24943,21,128,1,6,TRUE
43046.07,184398,9,334,2,3,TRUE
43046.07,92467,14,134,1,8,TRUE
43046.07,20862,14,208,1,13,TRUE
43046.07,37158,12,265,1,19,TRUE
43046.07,40440,2,236,1,3,TRUE
43046.07,56895,2,435,1,19,TRUE
43046.07,59245,2,122,1,10,TRUE
43046.07,170821,12,178,1,13,TRUE
43046.07,86012,27,153,1,19,TRUE
43046.07,168161,3,280,1,25,TRUE
43046.07,194050,9,215,1,9,TRUE
43046.07,111171,3,280,1,17,TRUE
43046.07,23016,12,178,1,19,TRUE
43046.07,67716,3,424,1,20,TRUE
43046.07,142285,6,125,1,47,TRUE
43046.07,173152,14,442,1,19,TRUE
43046.07,100275,12,19,1,18,TRUE
43046.07,108881,14,208,1,13,TRUE
43046.07,178480,6,459,1,19,TRUE
43046.07,80332,12,178,1,19,TRUE
43046.07,63051,25,259,1,19,TRUE
43046.07,23948,12,277,1,10,TRUE
43046.07,83688,3,442,1,41,TRUE
43046.07,28331,14,489,1,19,TRUE
43046.07,142444,2,236,1,10,TRUE
43046.07,26208,18,134,1,13,TRUE
43046.07,2539,151,347,0,38,TRUE
43046.07,201130,14,379,1,19,TRUE
43046.07,197626,2,122,1,3,TRUE
43046.07,59207,1,377,1,20,TRUE
43046.07,16278,3,115,1,13,TRUE
43046.07,76161,14,489,1,1,TRUE
43046.07,163152,3,280,1,13,TRUE
43046.07,35641,18,107,1,18,TRUE
43046.07,86039,14,379,1,1,TRUE
43046.07,19873,25,259,1,19,TRUE
43046.07,124187,3,379,1,10,TRUE
43046.07,77266,22,116,1,19,TRUE
43046.07,1702,12,174,1,13,TRUE
43046.07,52394,3,452,1,19,TRUE
43046.07,32450,22,116,1,13,TRUE
43046.07,92860,3,137,1,13,TRUE
43046.07,81646,9,215,1,20,TRUE
43046.07,162883,15,245,1,19,TRUE
43046.07,111382,8,145,1,16,TRUE
43046.07,73516,3,489,1,13,TRUE
43046.07,70747,18,107,3032,607,TRUE
43046.07,85026,9,244,1,19,TRUE
43046.07,43166,2,469,1,18,TRUE
43046.07,5036,25,259,1,15,TRUE
43046.07,66638,15,386,1,22,TRUE
43046.07,127723,1,134,1,19,TRUE
43046.07,94212,14,379,1,12,TRUE
43046.07,55146,3,205,1,13,TRUE
43046.07,62405,12,19,1,61,TRUE
43046.07,35327,3,280,1,22,TRUE
43046.07,171900,9,442,2,13,TRUE
43046.07,111468,3,173,1,19,TRUE
43046.07,78950,12,409,1,19,TRUE
43046.07,18312,14,134,1,19,TRUE
43046.07,75884,12,178,1,19,TRUE
43046.07,178914,14,379,1,22,TRUE
43046.07,56829,2,219,1,13,TRUE
43046.07,104568,18,107,1,11,TRUE
43046.07,5074,26,266,1,18,TRUE
43046.07,147063,18,107,1,19,TRUE
43046.07,11594,3,280,1,22,TRUE
43046.07,124187,14,349,1,10,TRUE
43046.07,207636,12,145,1,49,TRUE
43046.07,17231,3,280,1,23,TRUE
43046.07,18124,3,280,1,19,TRUE
43046.07,157591,2,477,1,19,TRUE
43046.07,84464,11,219,1,37,TRUE
43046.07,120312,3,280,1,13,TRUE
43046.07,109850,20,478,1,19,TRUE
43046.07,121442,2,236,1,8,TRUE
43046.07,43078,9,466,1,19,TRUE
43046.07,175730,2,237,1,22,TRUE
43046.07,79448,14,208,1,19,TRUE
43046.07,55726,20,259,1,13,TRUE
43046.07,92712,3,130,1,15,TRUE
43046.07,83678,3,280,1,19,TRUE
43046.07,45925,12,265,1,6,TRUE
43046.07,59595,2,236,1,22,TRUE
43046.07,111599,18,107,1,3,TRUE
43046.07,103147,2,477,1,19,TRUE
43046.07,92712,15,245,1,15,TRUE
43046.07,26420,15,265,1,9,TRUE
43046.07,13886,9,215,1,19,TRUE
43046.07,81159,3,280,1,41,TRUE
43046.07,53715,2,219,1,19,TRUE
43046.07,53960,2,205,1,19,TRUE
43046.07,197607,15,245,1,13,TRUE
43046.07,17077,14,360,1,19,TRUE
43046.07,60972,9,334,1,8,TRUE
43046.07,5348,15,245,2,16,TRUE
43046.07,115779,3,153,1,20,TRUE
43046.07,97576,15,315,1,19,TRUE
43046.07,25933,3,280,1,19,TRUE
43046.07,53625,12,328,1,53,TRUE
43046.07,12091,3,280,1,13,TRUE
43046.07,79421,3,19,1,13,TRUE
43046.07,95942,3,280,1,15,TRUE
43046.07,212268,2,236,1,19,TRUE
43046.07,170512,12,124,1,19,TRUE
43046.07,86091,36,110,1,18,TRUE
43046.07,124663,12,245,1,22,TRUE
43046.07,55726,12,145,1,13,TRUE
43046.07,88506,12,245,1,19,TRUE
43046.07,25691,37,21,1,13,FALSE
43046.07,31816,9,232,1,12,TRUE
43046.07,18053,9,215,1,6,TRUE
43046.07,83688,14,401,1,41,TRUE
43046.07,17054,2,469,1,6,TRUE
43046.07,43899,3,280,1,19,TRUE
43046.07,149042,3,280,1,13,TRUE
43046.07,195729,3,115,1,9,TRUE
43046.07,181371,3,371,1,22,TRUE
43046.07,42297,11,325,1,19,TRUE
43046.07,93021,18,439,1,25,TRUE
43046.07,99853,18,439,1,15,TRUE
43046.07,29356,28,135,1,17,TRUE
43046.07,4567,12,497,1,13,TRUE
43046.07,191939,14,208,1,19,TRUE
43046.07,34104,11,325,1,19,TRUE
43046.07,201786,12,212,1,13,TRUE
43046.07,84869,3,417,1,13,TRUE
43046.07,68413,12,277,1,13,TRUE
43046.07,18689,18,107,1,36,TRUE
43046.07,130974,12,145,1,17,TRUE
43046.07,162196,15,386,1,25,TRUE
43046.07,93486,1,134,1,17,TRUE
43046.07,36383,2,236,1,13,TRUE
43046.07,69777,15,315,1,19,TRUE
43046.07,175564,14,379,1,8,TRUE
43046.07,9521,3,452,1,18,TRUE
43046.07,47236,12,205,1,18,TRUE
43046.07,109993,15,245,1,25,TRUE
43046.07,105861,9,258,1,6,TRUE
43046.07,151739,3,280,1,8,TRUE
43046.07,48772,12,277,1,19,TRUE
43046.07,176754,3,280,1,18,TRUE
43046.07,302,3,480,1,53,TRUE
43046.07,41282,3,280,1,31,TRUE
43046.07,59139,3,280,1,6,TRUE
43046.07,84133,24,178,2,5,TRUE
43046.07,105861,20,259,1,6,TRUE
43046.07,105861,1,125,1,6,TRUE
43046.07,143602,14,489,1,13,TRUE
43046.07,132698,12,19,1,37,TRUE
43046.07,58882,11,325,1,18,TRUE
43046.07,105861,24,178,1,6,TRUE
43046.07,130565,12,174,1,15,TRUE
43046.07,23289,9,215,1,13,TRUE
43046.07,48342,12,140,1,6,TRUE
43046.07,84133,9,442,2,5,TRUE
43046.07,105861,9,442,1,6,TRUE
43046.07,94404,12,328,1,19,TRUE
43046.07,50986,3,280,1,18,TRUE
43046.07,5036,25,259,1,15,TRUE
43046.07,95766,15,265,1,13,TRUE
43046.07,100182,15,265,1,31,TRUE
43046.07,84133,20,259,2,5,TRUE
43046.07,120694,11,469,1,13,TRUE
43046.07,189869,14,401,1,19,TRUE
43046.07,85274,9,244,1,13,TRUE
43046.07,84133,9,258,2,5,TRUE
43046.07,18474,14,208,1,19,TRUE
43046.07,136312,9,466,1,18,TRUE
43046.07,26409,9,334,1,8,TRUE
43046.07,2864,18,439,1,13,TRUE
43046.07,154175,12,178,1,13,TRUE
43046.07,112356,11,319,1,17,TRUE
43046.07,84869,3,115,1,13,TRUE
43046.07,9101,14,379,1,19,TRUE
43046.07,171900,2,258,2,13,TRUE
43046.07,120740,15,480,1,14,TRUE
43046.07,152463,22,496,1,10,TRUE
43046.07,50633,3,280,1,8,TRUE
43046.07,144360,3,280,1,19,TRUE
43046.07,73439,9,258,1,22,TRUE
43046.07,204363,28,135,1,19,TRUE
43046.07,201942,12,178,1,6,TRUE
43046.07,149505,9,258,1,19,TRUE
43046.07,49407,21,128,2,4,TRUE
43046.07,56035,13,477,1,10,TRUE
43046.07,55726,1,125,1,13,TRUE
43046.07,62125,14,360,1,10,TRUE
43046.07,114915,14,360,1,19,TRUE
43046.07,120,3,489,1,13,TRUE
43046.07,43057,3,379,1,18,TRUE
43046.07,79702,3,280,1,20,TRUE
43046.07,24008,14,349,1,20,TRUE
43046.07,7420,12,178,1,13,TRUE
43046.07,105314,12,265,1,8,TRUE
43046.07,192008,2,122,1,42,TRUE
43046.07,120699,14,463,1,13,TRUE
43046.07,31816,18,134,1,12,TRUE
43046.07,50300,12,424,1,26,TRUE
43046.07,165053,3,115,1,19,TRUE
43046.07,4177,12,145,1,30,TRUE
43046.07,99526,9,334,1,19,TRUE
43046.07,196329,3,489,1,3,TRUE
43046.07,57519,2,237,1,27,TRUE
43046.07,100275,15,3,1,10,TRUE
43046.07,142932,3,280,1,15,TRUE
43046.07,44048,12,265,1,13,TRUE
43046.07,41313,11,325,1,13,TRUE
43046.07,150099,1,134,1,19,TRUE
43046.07,34894,12,140,1,13,TRUE
43046.07,37483,12,277,1,13,TRUE
43046.07,46366,15,480,1,17,TRUE
43046.07,4205,15,315,1,13,TRUE
43046.07,63028,18,107,1,19,TRUE
43046.07,66120,3,280,1,19,TRUE
43046.07,191733,18,121,1,13,TRUE
43046.07,106437,3,115,1,37,TRUE
43046.07,149239,1,115,1,22,TRUE
43046.07,97483,9,244,1,19,TRUE
43046.07,48035,25,259,1,17,TRUE
43046.07,38779,18,107,1,32,TRUE
43046.07,110795,3,280,1,35,TRUE
43046.07,15631,6,459,1,13,TRUE
43046.07,109602,18,107,1,18,TRUE
43046.07,28140,13,477,1,19,TRUE
43046.07,124663,15,245,1,22,TRUE
43046.07,90509,13,477,1,19,TRUE
43046.07,133108,3,280,1,8,TRUE
43046.07,93871,10,317,1,18,TRUE
43046.07,22347,9,244,1,19,TRUE
43046.07,64864,15,265,1,20,TRUE
43046.07,109513,3,280,1,53,TRUE
43046.07,47490,14,208,1,19,TRUE
43046.07,126483,12,145,1,17,TRUE
